"personid","sex","Birthyeargroup","ethnicity"
"215512","0","15","1"
"418963","1","14","1"
"333338","1","7","1"
"65167","0","8","1"
"153369","0","14","1"
"353877","1","13","1"
"213381","1","6","1"
"459408","0","15","1"
"180957","1","7","1"
"94054","0","20","1"
"339573","1","9","1"
"318285","0","13","0"
"330469","1","11","1"
"55322","1","16","1"
"128356","1","14","1"
"297690","1","18","1"
"434314","0","17","1"
"174105","1","23","1"
"439967","1","7","1"
"63354","1","16","1"
"440137","1","13","1"
"313588","1","23","1"
"438822","0","16","1"
"149410","0","13","0"
"17500","0","12","1"
"66362","1","10","1"
"33811","1","14","1"
"229638","1","15","1"
"175298","0","13","1"
"412915","1","15","1"
"315382","0","9","1"
"203036","0","18","1"
"280608","0","17","1"
"306555","0","16","1"
"63356","0","17","1"
"20523","1","8","1"
"101629","1","15","1"
"304629","0","15","1"
"154767","1","22","1"
"447134","0","20","1"
"367300","0","14","1"
"36752","0","12","1"
"238733","0","14","1"
"332118","1","23","1"
"200148","1","13","1"
"399834","1","15","1"
"146272","1","10","1"
"190207","0","13","1"
"362266","0","10","1"
"45589","0","10","1"
"270828","0","12","1"
"264532","0","11","1"
"435740","1","11","1"
"392464","1","12","1"
"220529","1","14","1"
"178556","1","18","1"
"337479","1","12","1"
"163309","0","11","1"
"374471","0","14","1"
"372992","0","16","1"
"273799","1","15","1"
"41448","0","12","1"
"90436","0","19","1"
"341360","1","9","1"
"160317","1","21","1"
"12615","1","14","1"
"285574","1","16","1"
"24876","0","15","1"
"431549","1","21","1"
"291576","0","14","1"
"141991","0","17","1"
"215510","1","11","1"
"281366","1","14","1"
"226645","0","16","1"
"86185","1","15","1"
"411799","1","11","1"
"259887","1","21","1"
"130511","0","13","1"
"74415","1","21","1"
"169590","1","15","1"
"70550","0","22","1"
"10071","0","14","1"
"264861","1","16","1"
"241253","1","23","1"
"427379","0","18","1"
"340845","1","12","1"
"228936","1","16","1"
"249070","1","11","1"
"266437","0","12","1"
"205968","1","18","1"
"231675","1","12","1"
"370666","0","17","1"
"454808","0","10","1"
"194080","1","12","1"
"120575","1","14","1"
"297812","0","17","1"
"194613","0","15","1"
"350264","0","7","1"
"5407","0","10","1"
"297893","0","9","1"
"18292","1","16","1"
"375566","1","16","1"
"250418","1","8","1"
"328813","0","18","1"
"95652","0","16","1"
"460011","0","9","1"
"420383","1","14","1"
"198818","1","13","1"
"195006","0","17","1"
"191340","1","18","1"
"316641","0","13","1"
"211422","0","12","1"
"234695","1","14","1"
"217203","0","14","1"
"180952","1","11","1"
"405403","1","18","1"
"229721","1","8","1"
"126327","1","13","1"
"320384","1","18","1"
"147345","0","8","1"
"403686","0","19","1"
"59518","1","18","1"
"314438","0","17","1"
"276193","1","12","1"
"227108","1","17","1"
"62401","1","14","1"
"107276","0","16","1"
"58106","1","18","1"
"457730","1","11","1"
"366892","1","17","1"
"408123","0","20","1"
"136759","0","15","1"
"66155","0","14","1"
"148091","0","16","1"
"390603","0","10","1"
"39982","0","12","1"
"274333","1","9","1"
"295327","0","13","1"
"394091","1","13","1"
"333173","0","16","1"
"222847","1","21","1"
"161179","1","18","1"
"101798","0","13","1"
"11936","0","18","1"
"206413","1","13","1"
"255308","1","14","1"
"90534","1","19","1"
"25623","1","11","1"
"48325","1","6","1"
"192459","0","18","1"
"270597","0","19","1"
"437534","0","17","1"
"142204","0","22","1"
"298064","0","22","1"
"292258","1","11","1"
"79152","1","13","1"
"182395","1","13","1"
"352707","1","12","1"
"326554","0","16","1"
"137623","1","9","1"
"32578","1","9","1"
"414787","1","17","1"
"85497","0","13","1"
"364088","1","20","1"
"194555","0","21","1"
"47755","0","14","1"
"332935","1","21","0"
"218234","1","12","1"
"421250","0","15","1"
"259181","0","8","1"
"89383","0","16","1"
"330822","1","12","1"
"33544","0","6","1"
"456314","1","15","1"
"83383","0","13","1"
"87608","1","9","1"
"384222","1","10","1"
"124837","0","8","1"
"263088","1","17","1"
"424833","0","14","1"
"444634","1","18","1"
"398577","1","12","1"
"60408","0","16","1"
"313469","0","11","1"
"418257","1","23","1"
"76229","0","16","1"
"121040","1","14","1"
"425385","1","15","1"
"325612","1","21","1"
"400379","0","14","1"
"261266","0","15","1"
"3157","1","10","1"
"102599","0","10","1"
"297732","0","17","1"
"453095","1","15","1"
"325819","0","14","1"
"250429","1","14","1"
"315238","1","16","1"
"439623","1","16","1"
"358034","0","20","1"
"241893","0","17","1"
"221378","1","11","1"
"206192","1","13","1"
"129687","1","11","1"
"71750","1","13","1"
"410889","1","11","1"
"383147","0","15","1"
"220687","1","16","1"
"256032","0","14","1"
"425881","0","14","1"
"322344","0","13","1"
"146255","0","15","1"
"441589","1","15","1"
"98393","0","18","1"
"37480","0","14","1"
"16093","0","10","1"
"343020","1","12","1"
"300452","1","14","1"
"415784","0","8","1"
"126","0","17","1"
"338624","1","7","1"
"224035","1","10","1"
"285542","0","12","1"
"114610","1","14","1"
"428705","0","6","1"
"16488","1","23","1"
"262469","0","17","1"
"169985","1","15","1"
"215773","0","8","1"
"386603","1","13","1"
"204593","1","15","1"
"361928","0","17","1"
"428317","0","16","1"
"360990","0","17","1"
"287003","1","8","1"
"189572","0","12","1"
"391605","1","11","1"
"253338","1","9","1"
"374625","0","23","1"
"283654","1","11","1"
"141856","1","17","1"
"388881","0","13","1"
"39405","0","14","1"
"257595","0","17","1"
"19851","1","14","1"
"374029","1","14","1"
"190449","0","13","1"
"93055","1","23","1"
"259332","1","9","1"
"31440","0","23","1"
"160431","0","11","1"
"356711","1","19","1"
"5885","0","18","1"
"388087","0","9","1"
"323688","1","9","1"
"439550","1","10","1"
"401846","0","8","1"
"438595","0","11","1"
"208661","1","11","1"
"256163","0","15","1"
"313463","0","19","1"
"181410","0","10","1"
"257498","1","12","1"
"340904","1","8","1"
"281734","1","10","1"
"191208","1","9","1"
"397932","0","16","1"
"338329","1","13","1"
"368486","1","16","1"
"267170","1","16","1"
"417515","0","17","1"
"4296","0","14","1"
"283567","1","19","1"
"108330","1","13","1"
"33427","0","19","1"
"423850","0","7","1"
"306329","0","13","1"
"289801","1","13","1"
"177803","0","5","1"
"430415","0","14","1"
"47749","1","16","1"
"402026","1","11","1"
"295157","1","23","1"
"374692","1","17","1"
"406788","0","16","1"
"136223","1","17","1"
"67866","1","7","1"
"358243","0","9","1"
"225045","1","11","1"
"17195","0","14","1"
"60567","1","14","1"
"426952","1","10","1"
"112816","1","15","1"
"338864","0","11","1"
"265959","0","11","1"
"176943","1","15","1"
"54631","1","10","1"
"296077","1","17","1"
"437210","1","18","1"
"359453","1","12","1"
"171501","1","11","1"
"292287","1","15","1"
"455422","0","18","1"
"90488","0","13","1"
"229715","1","8","1"
"2392","0","11","1"
"4893","0","19","1"
"27752","0","11","1"
"240875","0","18","1"
"456425","1","15","1"
"4478","0","9","1"
"379213","1","17","1"
"267123","0","15","1"
"126846","0","12","1"
"364120","0","15","1"
"389547","0","13","1"
"211606","1","16","1"
"452370","1","14","1"
"404160","0","10","1"
"36206","1","9","1"
"42727","1","15","1"
"345827","0","22","1"
"70481","0","16","1"
"2160","0","14","1"
"172532","0","18","1"
"4807","1","12","1"
"284616","1","21","1"
"126120","1","16","1"
"328707","0","11","1"
"439646","1","16","1"
"246024","0","14","1"
"130295","0","16","1"
"19788","0","13","1"
"85642","0","9","1"
"70961","1","12","1"
"249173","0","16","1"
"194243","0","9","1"
"31434","0","13","1"
"63394","0","15","1"
"426323","1","15","1"
"389543","1","7","1"
"366849","1","8","1"
"441056","1","11","1"
"295342","1","20","1"
"28096","0","12","1"
"191008","1","9","1"
"30636","0","10","1"
"406515","0","13","1"
"386814","0","12","1"
"32615","0","17","1"
"269364","0","15","1"
"91447","1","12","1"
"376385","0","15","1"
"40228","0","17","1"
"340008","0","16","1"
"296212","1","15","1"
"135056","1","9","1"
"352384","0","9","1"
"430860","0","5","1"
"422176","1","15","1"
"33211","0","7","1"
"198164","1","17","1"
"377201","0","11","1"
"331954","1","13","1"
"60597","0","10","1"
"80938","1","17","1"
"156474","0","8","1"
"117578","0","11","1"
"383093","0","16","1"
"138806","0","9","1"
"338514","0","14","1"
"128372","1","15","1"
"350626","1","16","1"
"319951","1","14","1"
"362245","1","12","1"
"303142","1","14","1"
"176272","1","9","1"
"120739","0","17","1"
"22530","0","9","1"
"338048","1","12","1"
"275846","1","20","1"
"390738","1","9","0"
"126630","0","14","1"
"183938","1","14","1"
"276103","0","13","1"
"419060","0","17","1"
"319772","0","12","1"
"39013","1","12","1"
"60167","1","14","1"
"345542","1","11","1"
"438916","0","19","1"
"303026","0","6","1"
"317563","1","11","1"
"11573","0","15","1"
"103678","1","15","1"
"380425","1","14","1"
"83355","0","10","1"
"157482","0","9","1"
"290272","1","15","1"
"148362","0","15","1"
"305717","1","16","1"
"28817","0","17","1"
"290944","1","14","1"
"138438","0","17","1"
"370413","1","16","1"
"71988","0","17","1"
"298151","1","14","1"
"396538","0","12","1"
"106447","1","13","1"
"104615","1","8","1"
"184702","1","15","1"
"149202","1","13","1"
"65564","0","13","1"
"222444","0","14","1"
"267425","0","17","1"
"270525","0","9","1"
"342978","0","16","1"
"156528","0","5","1"
"151677","0","11","1"
"87129","1","12","1"
"388550","1","9","1"
"92204","0","14","1"
"377389","1","13","1"
"290819","0","13","1"
"221525","0","12","1"
"188665","1","15","1"
"182663","0","16","1"
"80183","0","21","1"
"131290","0","16","1"
"62293","1","11","1"
"395678","0","16","1"
"337124","0","12","1"
"354463","0","14","1"
"409677","1","18","1"
"355649","0","16","1"
"287303","0","8","1"
"59184","0","17","1"
"286932","0","21","1"
"296001","0","14","1"
"429078","0","14","1"
"311729","1","13","1"
"45721","1","14","1"
"39140","0","12","1"
"120610","1","11","1"
"309283","1","11","1"
"207383","0","17","1"
"227250","1","14","1"
"21637","1","10","1"
"29116","0","9","1"
"52515","0","4","1"
"77279","0","9","1"
"201870","1","19","1"
"91402","1","15","1"
"90460","0","14","1"
"365892","0","22","1"
"454451","1","13","1"
"108078","1","15","1"
"306926","0","10","1"
"31375","1","11","1"
"103859","0","13","1"
"391136","1","16","1"
"160564","1","11","1"
"53334","0","16","1"
"429128","1","9","1"
"380967","1","10","1"
"331063","1","10","1"
"247803","0","20","1"
"219097","0","17","1"
"362813","0","12","1"
"138839","0","18","1"
"274460","1","22","1"
"196485","1","10","1"
"403320","0","19","1"
"228563","1","14","1"
"97779","1","22","1"
"218626","1","13","1"
"351946","0","14","1"
"153449","1","11","1"
"346420","0","13","1"
"336957","1","14","1"
"111733","1","16","1"
"101052","0","14","1"
"106023","1","17","1"
"160123","1","18","1"
"365510","0","11","1"
"350228","0","14","1"
"373882","0","17","1"
"229105","1","12","1"
"459305","0","14","1"
"36839","1","13","1"
"374416","1","10","1"
"66221","1","16","1"
"419457","1","11","1"
"149933","0","8","1"
"121153","0","19","1"
"300156","0","19","1"
"241933","1","15","1"
"156857","0","24","1"
"135038","0","11","1"
"220781","1","11","1"
"95754","1","22","1"
"18740","1","14","1"
"311325","0","16","1"
"183227","1","14","1"
"93235","1","14","1"
"429137","1","10","1"
"385159","0","21","1"
"240625","1","16","1"
"96020","0","15","1"
"302212","0","11","1"
"149430","1","14","1"
"297563","0","17","1"
"312243","1","14","1"
"389610","0","11","1"
"356006","1","10","1"
"336593","1","10","1"
"150071","1","10","1"
"406892","1","14","1"
"149726","1","14","1"
"338335","0","12","1"
"249607","0","8","1"
"62026","1","12","1"
"279768","1","22","1"
"388358","1","21","1"
"220739","0","13","1"
"352684","1","15","1"
"311156","0","9","1"
"409140","0","18","1"
"349333","0","8","1"
"306988","0","13","1"
"80679","0","16","1"
"441479","0","14","1"
"295885","0","19","1"
"283649","1","9","1"
"320667","1","10","1"
"101894","1","9","1"
"367006","1","17","1"
"264271","1","14","1"
"329705","0","21","1"
"230953","0","16","1"
"125545","1","9","1"
"86506","1","21","1"
"349044","0","15","1"
"410354","1","15","1"
"46700","1","14","1"
"378294","1","15","1"
"113124","0","18","1"
"378351","0","11","1"
"259693","1","13","1"
"244695","0","7","1"
"164461","0","12","1"
"238051","1","13","1"
"189260","1","9","1"
"15746","0","13","1"
"282266","1","12","1"
"366092","1","15","1"
"390088","1","19","1"
"366008","1","11","1"
"400803","0","23","1"
"250548","0","10","1"
"13337","0","15","1"
"121958","0","13","1"
"327911","0","13","1"
"187635","0","11","1"
"120453","1","13","1"
"379744","0","16","1"
"226404","1","8","1"
"104557","0","22","1"
"105850","1","14","1"
"167049","1","17","1"
"312681","0","15","1"
"427412","1","16","1"
"43591","0","20","1"
"397147","0","17","1"
"103932","0","10","1"
"269747","0","11","1"
"130782","1","20","1"
"333720","0","9","1"
"174348","1","14","1"
"185007","1","13","1"
"71138","0","15","1"
"305913","0","6","1"
"437335","0","7","1"
"277596","0","6","1"
"55264","1","15","1"
"108587","0","13","1"
"33998","0","16","1"
"304997","0","16","1"
"12809","1","14","1"
"416734","1","17","1"
"294193","0","16","1"
"293607","0","6","1"
"292136","1","8","1"
"76190","0","14","1"
"399271","1","14","1"
"415013","1","17","1"
"384479","0","15","1"
"317365","0","14","1"
"141620","0","14","1"
"14422","0","16","1"
"395406","1","11","1"
"109252","1","15","1"
"261706","0","16","1"
"235518","1","16","1"
"262944","1","17","1"
"312937","1","15","1"
"335220","1","16","1"
"64062","0","12","1"
"80611","0","17","1"
"111983","0","7","1"
"375634","1","19","1"
"48746","1","11","1"
"205604","1","18","1"
"112100","1","13","1"
"451880","1","20","1"
"109706","0","16","1"
"370316","0","21","1"
"323069","1","12","1"
"230224","0","13","1"
"330075","0","15","1"
"295712","0","17","1"
"449984","0","12","1"
"176601","1","16","1"
"89136","0","11","1"
"404639","0","17","1"
"425770","0","23","1"
"214668","1","15","1"
"432334","0","17","1"
"203006","1","11","1"
"431334","0","18","1"
"264029","0","21","1"
"99749","0","15","1"
"164173","0","23","1"
"280017","1","16","1"
"334900","0","22","1"
"62801","1","12","1"
"293486","1","15","1"
"14560","1","13","1"
"66303","0","18","1"
"306838","0","16","1"
"21789","1","9","1"
"219657","0","4","1"
"137493","1","13","1"
"91128","0","10","1"
"52847","1","21","1"
"168504","1","23","1"
"201994","0","9","1"
"165768","1","12","1"
"19944","1","14","1"
"261815","0","15","1"
"269780","0","12","1"
"229066","1","15","1"
"384691","1","8","1"
"77979","0","15","1"
"377980","0","12","1"
"127271","0","5","1"
"425601","0","13","1"
"373459","0","16","1"
"47334","1","18","1"
"232591","1","17","1"
"195100","0","17","1"
"423965","1","15","1"
"360659","1","13","1"
"406405","0","14","1"
"358263","0","19","1"
"434089","0","17","1"
"296750","0","11","1"
"359556","1","12","1"
"105331","0","14","1"
"221918","0","17","1"
"386131","1","10","1"
"350516","1","13","1"
"133154","1","13","1"
"48188","1","8","1"
"102703","1","16","1"
"80168","1","9","1"
"223715","1","11","1"
"345488","1","12","1"
"119637","0","19","1"
"376888","0","17","1"
"102417","0","13","1"
"265597","1","9","1"
"333239","0","23","1"
"194669","1","24","1"
"286650","0","18","1"
"244174","0","16","1"
"332314","0","17","1"
"147069","0","14","1"
"114443","1","17","1"
"378244","0","10","1"
"378876","0","14","1"
"348635","1","13","1"
"55943","0","7","1"
"413461","1","18","1"
"213671","0","12","1"
"153782","1","13","1"
"39382","0","12","1"
"288221","1","20","1"
"322519","1","13","1"
"23412","0","15","1"
"412577","1","20","1"
"407396","1","22","1"
"285280","0","12","1"
"310200","0","15","1"
"21198","1","10","1"
"88433","1","14","1"
"198790","0","12","1"
"336501","1","15","1"
"275014","0","15","1"
"189049","1","5","1"
"289211","0","19","1"
"333721","1","10","1"
"424120","1","17","1"
"54488","0","23","1"
"202313","0","8","1"
"330918","0","13","1"
"449172","1","12","1"
"304167","0","20","1"
"93884","1","12","1"
